Label,Offensive/Violent words
1,lackluster
1,lacks
1,laconic
1,lactate
0,ladaai
1,ladaaku
0,ladh
0,ladhaii
0,ladka
0,ladki
1,ladne
0,lady
0,lag
1,lag
0,lag rha hain
0,lagaa
0,lagaaa
0,lagaai
0,lagaakar
0,lagaam
0,lagaane
0,lagaataar
0,lagaate
0,lagana
0,lagaya
0,lagbhag
0,lage
0,lagegaa
0,lagg
0,lagge
1,lagged
1,lagging
1,laggy
0,lagi
0,lagne
1,lags
0,lagta hain
0,lagtaa
1,laid
1,laid-off
0,laina
0,lakdi
0,lake
0,lakh
0,lakkh
0,lakshay
0,lamba
0,lambaai
1,lambast
1,lambaste
0,lambe
0,lambe samah tak
1,lame
1,lame-duck
1,lament
1,lamentable
1,lamentably
1,lan
1,lan chat
1,lan choos
0,lana
0,land
0,language
1,languid
1,languish
1,languor
1,languorous
1,languorously
1,lanky
1,lann
1,lapdance
1,lapse
1,lapsed
1,lapses
0,large
0,large-capacity
1,lascivious
0,last
1,last-ditch
0,late
1,latency
1,lath
1,latin
1,latka
0,laud
1,lauda
0,laudable
0,laudably
1,laude ka baal
0,laugh
1,laughable
1,laughably
1,laughingstock
0,laut
0,lavish
0,lavishly
0,law
0,law-abiding
1,lawbreaker
1,lawbreaking
0,lawful
0,lawfully
1,lawless
1,lawlessness
0,lay
0,laya
1,layoff
1,layoff-happy
0,lays
1,lazy
0,le
0,le liyaa
0,lead
0,leading
0,leads
1,leak
1,leakage
1,leakages
1,leaking
1,leaks
1,leaky
0,lean
0,learn
0,least
1,leather restraint
1,leather straight jacket
0,leave
1,lech
1,lecher
1,lecherous
1,lechery
0,led
1,leech
1,leer
1,leery
0,left
1,left-leaning
0,leg
0,lege
0,legendary
0,legi
0,lehar
0,lekar
0,lekin
1,lemon
1,lemon party
0,lena
0,lenaa
0,lenden
0,lene
0,length
1,lengthy
1,lesbain
1,lesbian
1,lesbin
1,lesbo
0,less
1,less-developed
1,lesser-known
0,let
1,letch
0,lete
1,lethal
1,lethargic
1,lethargy
0,leti
0,letna
0,letter
0,level
0,leverage
0,levity
1,lewd
1,lewdly
1,lewdness
1,lez
1,lezbefriends
1,lezbo
1,lezz
1,lezzo
0,li
0,lia
1,liability
1,liable
1,liar
1,liars
1,liberal
0,liberate
0,liberation
0,liberty
1,libido
0,license
1,licentious
1,licentiously
1,licentiousness
1,licker
1,lickme
1,lie
1,lied
1,lier
1,lies
0,lieutenant
0,life
1,lifeless
0,lifesaver
1,life-threatening
0,lift
0,light
0,lighter
0,light-hearted
0,lihaaj
0,lihaajaa
0,likable
0,like
0,liked
0,likes
0,likha
0,likhaa
0,likhe
0,likhi
0,likhia
0,likhit
0,likhkar
0,likhna
0,liking
1,limey
1,limit
1,limitation
1,limitations
0,limited
1,limited
1,limits
1,limp
1,limpdick
1,limy
0,line
1,lingerie
0,lionhearted
0,liquid
1,liquor
0,list
0,listen
1,listless
1,litigious
0,little
1,little-known
0,live
0,lively
1,livesex
1,livid
1,lividly
0,liya
0,liye
1,loadedgun
0,loan
1,loath
1,loathe
1,loathing
1,loathly
1,loathsome
1,loathsomely
0,locate
1,loda
1,lodu
0,log
0,logical
0,logo
0,loha
0,lok
0,lokan
0,lokpriye
0,loksabha
0,loktantra
1,loli
1,lolita
1,lolla
1,lolu
0,london
0,lone
1,lone
1,loneliness
1,lonely
1,loner
1,lonesome
0,long
0,long
1,longing
1,longingly
0,long-lasting
1,long-time
1,long-winded
0,look
1,loophole
1,loopholes
1,loose
1,looser
1,loot
0,lor
1,lorn
1,lose
1,loser
1,losers
1,loses
1,losing
1,loss
1,losses
0,lost
1,lost
0,lot
1,lotion
0,loud
1,loud
1,louder
1,lousy
0,lovable
0,lovably
0,love
0,love
1,love bone
0,loved
1,lovegoo
1,lovegun
1,lovejuice
1,loveless
0,loveliness
1,lovelorn
0,lovely
1,lovemaking
1,lovemuscle
1,lovepistol
0,lover
1,loverocket
0,loves
0,loving
0,low
0,low-cost
0,lower-priced
1,lowlife
1,lowly
0,low-price
0,low-priced
1,low-rated
0,low-risk
0,loyal
0,loyalty
1,lube job
0,luchnow
0,lucid
0,lucidly
1,lucifer
0,luck
0,luckier
0,luckiest
0,luckiness
0,lucky
1,luckycammeltoe
0,lucrative
1,ludicrous
1,ludicrously
1,lugan
1,lugubrious
1,lukewarm
1,lul
1,lula bahonder tup
1,lula chooshe
1,lull
0,luminous
1,lumpy
1,lun chung
1,lun te charrh
1,lunatic
1,lunaticism
0,lunch
1,lund
1,lund choos
1,Lund Chuss
1,lund fakeer
1,lund ka bakkal
1,lund ka bheja
1,lund ka shorba
1,lund ka toppa
1,lund ke beej
1,lund ke paseene
1,lund khajoor
1,lund ki topi
1,lund pe chad jaa
1,lundoos
1,lundu
1,lundure
1,lunn
1,lurch
1,lure
1,lurid
1,lurk
1,lurking
0,lush
0,luster
0,lustrous
0,luxuriant
0,luxuriate
0,luxurious
0,luxuriously
0,luxury
1,lying
1,lynch
1,lynch
0,lyrical
1,Ma chod
1,ma di podi
0,maa
1,maa
1,maa chuda
1,maa jhouda
1,maa ke bhadwa
1,maa ki chut
1,maabehen
0,maadhyam
0,maaf karna
0,maagne
0,maah
0,maahaul
1,maal
0,maamla
1,maamla
1,maamlo
0,maan
1,Maan da yaar
0,maana
0,maanav
1,Maanchod
0,maane
0,maangaa
0,maangi
0,maani
0,maannaa
0,maantaa
0,maante
0,maaphi
0,maar
1,maar
1,maar
0,maaraa
1,maare
1,maarna
0,maata
0,maata-pita
0,maatraa
0,maayavati
1,macabre
1,macaca
0,machchi
0,machine
0,machli
1,mad
0,madad
1,madar
1,madarchod
1,madarchod
1,madden
1,maddening
1,maddeningly
1,madder
0,made
0,madhenajar
1,madherbhosda
1,madherchod
0,madhy
1,madly
1,madman
1,madness
1,mafia
0,magar
0,magic
0,magical
1,magicwand
0,magnanimous
0,magnanimously
0,magnet
0,magnificence
0,magnificent
0,magnificently
0,mahaan
0,mahaasaagar
0,mahaasachiv
0,mahadeep
0,mahaj
0,maharastra
0,mahatv
0,mahatvpurn
0,mahila
0,mahilaa
0,mahilaaa
0,mahilaao
0,mahilao
0,mahine
0,mahino
0,mai
0,mai theek haan
0,main
0,maine
0,mainu
1,maiyachod
0,majaak
0,majboot
0,majbur
0,majbut
0,majbuti
0,majestic
0,majesty
1,majj
0,major
0,makai
1,makasad
0,make
1,make me come
0,makhi
1,maladjusted
1,maladjustment
1,malady
1,malaise
1,malcontent
1,malcontented
1,male squirting
1,maledict
1,malevolence
1,malevolent
1,malevolently
1,malice
1,malicious
1,maliciously
1,maliciousness
1,malign
1,malignant
1,malodorous
1,maltreatment
1,mamai
1,Mamai chuss
1,mamai patta
0,mamle
1,mamle
1,mamme
1,mams
0,mamtaa
0,man
0,manaa
0,manaane
0,manaayaa
0,manageable
0,management
0,mandir
0,maneuverable
0,mangalwaar
1,mangle
1,mangled
1,mangles
1,mangling
1,manhater
0,mani
1,mania
1,maniac
1,maniacal
1,manic
1,manipulate
1,manipulation
1,manipulative
1,manipulators
0,manipur
0,manjil
0,manjoor
0,manjuri
0,manmohan
0,mann
0,manohar
1,manpaste
0,mantralaya
0,mantralyo
0,mantri
0,mantrimadal
0,mantriyo
0,manukh
0,many
1,mao ni puddi
0,map
1,mar
1,mara
0,march
1,marginal
1,marginally
1,marijuana
1,marja
0,mark
0,market
1,marna
1,marr
1,martyrdom
1,martyrdom-seeking
0,marvel
0,marveled
0,marvelled
0,marvellous
0,marvelous
0,marvelously
0,marvelousness
0,marvels
1,mashed
0,mashhur
1,maslaa
0,masle
0,maslo
0,mass
1,massacre
1,massacres
1,mastabate
1,mastabater
0,master
1,masterbate
1,masterblaster
0,masterful
0,masterfully
0,masterpiece
0,masterpieces
0,masters
0,mastery
1,masturbate
1,masturbating
0,masud
1,matarchod
0,matbhed
0,match
0,matchless
0,matdaan
0,material
1,matha
0,matlab
1,matte
0,matter
1,mattressprincess
0,mature
0,maturely
0,maturity
1,mau ni yakk
0,maujud
0,maujudaa
0,maujudgi
0,maukaa
0,mauke
0,mausam
0,maut
1,maut
1,mawkish
1,mawkishly
1,mawkishness
0,may
0,mayi
0,maza
0,me
1,meager
0,mean
0,meaningful
1,meaningless
1,meanness
0,meant
1,measly
0,measure
0,meat
1,meatbeatter
1,meatrack
1,meddle
1,meddlesome
0,medical
1,mediocre
1,mediocrity
0,meel
0,meet
0,meeting
1,Meh tera tueh vich aangliyan devan
0,mehnga
0,mehsoos
0,mein
0,mela
1,melancholy
1,melodramatic
1,melodramatically
0,melody
1,meltdown
0,member
0,memorable
0,men
1,menace
1,menacing
1,menacingly
1,menage a trois
1,mendacious
1,mendacity
1,menial
1,Menu zor nal lan mar
0,mera
1,Mera lan sakht ah
1,Mera lan tera tueh ki paarsi
1,Mera lun choos ta aangly mar
1,mera lund choos
1,mera lund teri bund de betch
0,meraa
0,merciful
0,mercifully
1,merciless
1,mercilessly
0,mercy
0,mere
0,meri
1,Meri Tutti Kha
0,merit
0,meritorious
0,merrily
0,merriment
0,merriness
0,merry
0,mesmerize
0,mesmerized
0,mesmerizes
0,mesmerizing
0,mesmerizingly
1,mess
1,messed
1,messes
1,messing
1,messy
0,metal
1,meth
0,method
0,meticulous
0,meticulously
1,mexican
1,mgger
1,mggor
1,mickeyfinn
0,middle
1,mideast
1,midget
0,midiyaa
1,miff
0,might
0,mightily
0,mighty
0,mil
0,mil ke
0,milaa
0,mile
0,milegaa
0,milegi
0,milenge
1,milf
0,mili
1,militancy
0,milk
0,milkar
0,million
0,milnaa
0,milne
0,milo
0,miltaa
0,milti
0,minat
0,mind
0,mind-blowing
1,mindless
1,mindlessly
0,mine
0,minh
1,minority
0,minute
0,miraa
0,miracle
0,miracles
0,miraculous
0,miraculously
0,miraculousness
1,mirage
1,mire
1,misalign
1,misaligned
1,misaligns
1,misapprehend
1,misbecome
1,misbecoming
1,misbegotten
1,misbehave
1,misbehavior
1,miscalculate
1,miscalculation
1,miscellaneous
1,mischief
1,mischievous
1,mischievously
1,misconception
1,misconceptions
1,miscreant
1,miscreants
1,misdirection
1,miser
1,miserable
1,miserableness
1,miserably
1,miseries
1,miserly
1,misery
1,misfit
1,misfortune
1,misgiving
1,misgivings
1,misguidance
1,misguide
1,misguided
1,mishandle
1,mishap
0,mishraa
0,mishrand
1,misinform
1,misinformed
1,misinterpret
1,misjudge
1,misjudgment
1,mislead
1,misleading
1,misleadingly
1,mislike
1,mismanage
1,mispronounce
1,mispronounced
1,mispronounces
1,misread
1,misreading
1,misrepresent
1,misrepresentation
0,miss
1,miss
1,missed
1,misses
0,missile
0,mission
1,missionary position
1,misstatement
1,mist
1,mistake
1,mistaken
1,mistakenly
1,mistakes
1,mistified
1,mistress
1,mistrust
1,mistrustful
1,mistrustfully
1,mists
1,misunderstand
1,misunderstanding
1,misunderstandings
1,misunderstood
1,misuse
0,mitti
0,mix
1,moan
0,mobile
1,mobster
1,mock
1,mocked
1,mockeries
1,mockery
1,mockey
1,mockie
1,mocking
1,mockingly
1,mocks
1,mocky
0,modern
0,modest
0,modesty
0,modi
1,mofo
0,mohammad
0,mohan
1,moky
0,molecule
1,moles
1,molest
1,molestation
1,molester
1,molestor
0,moment
0,momentous
0,money
1,moneyshot
1,monotonous
1,monotony
0,monsoon
1,monster
1,monstrosities
1,monstrosity
1,monstrous
1,monstrously
0,month
0,monumental
0,monumentally
0,mood
1,moody
0,mool
0,moolya
0,moon
1,moon mein le
1,mooncricket
1,moot
1,mope
0,morality
1,morbid
1,morbidly
0,morchaa
1,mordant
1,mordantly
0,mordern
0,more
1,moribund
1,mormon
0,morning
1,moron
1,moronic
1,morons
1,mortification
1,mortified
1,mortify
1,mortifying
1,moslem
1,mosshead
0,most
1,mothafuckaz
1,mothafucked
1,mothafuckin
1,mothafucking
0,mother
1,motherfuck
1,motherfucked
1,motherfuckin
1,motherfucking
1,motherfuckings
1,motherlovebone
0,motion
1,motionless
0,motivated
1,motley
1,mound of venus
0,mount
0,mountain
1,mourn
1,mourner
1,mournful
1,mournfully
0,mouth
0,move
1,mr hands
0,mrut
0,muaavjaa
0,much
0,muddaa
1,muddle
0,muddo
1,muddy
0,mudhe
1,mudslinger
1,mudslinging
1,muff
1,muff diver
1,muffdive
1,muffdiver
1,muffdiving
1,muffindiver
1,mufflikcer
0,muhn
0,mujhe
0,mukaablaa
0,mukaable
0,mukharji
0,mukhya
0,mukhyaalay
0,mukhyamatri
0,mukt
0,mulaakaat
0,mulaayam
1,mulatto
0,mulayam
1,mulish
1,mulla
0,multiply
1,multi-polarization
0,multi-purpose
0,mulya
0,mumbai
1,Mume
1,mumme
1,mumme choos
1,muncher
0,munda
1,mundane
1,munt
1,murder
1,murder
1,murderer
1,murderous
1,murderously
1,murkh
1,murky
1,muscle-flexing
0,mushkil
1,mushkil
1,mushy
0,music
0,muskan
0,muslim
1,muslim
0,must
1,musty
0,mutaabik
1,muth maar
1,mutth
1,mutthal
1,mutthi
0,my
1,mysterious
1,mysteriously
1,mystery
1,mystify
1,myth
1,n
0,naa
1,naa
1,naÃve
0,naagarik
0,naagariko
0,naakaam
0,naal
1,naala
1,naale
1,naale
1,naale
0,naam
0,naamaakan
0,naamo
0,naan
0,naap
1,naaraaj
0,naaraajgi
0,naav
0,nabi
0,nadi
1,nag
1,nagging
0,nahi
1,nahi
0,nahun
0,naidu
1,naive
1,naively
0,najariye
1,najayaz
1,najayaz aulaad
1,najayaz paidaish
0,najdik
0,najdiki
0,nakal
0,nakdi
1,naked
0,nakk
1,naksal
0,naksaliyo
0,naksha
1,naksli
0,namak
1,nambla
0,name
1,napp
0,naram
1,narcotic
0,narendra
1,narrower
1,nastily
1,nastiness
1,nasty
1,nasty slut
1,nastybitch
1,nastyho
1,nastyslut
1,nastywhore
0,natijaa
0,natije
0,nation
0,national
0,natural
0,nature
0,nau
1,naughty
0,naukri
0,naun
0,nausainik
1,nauseate
1,nauseates
1,nauseating
1,nauseatingly
0,nausenaa
0,nava
0,navaaj
0,navigable
0,navy
1,nawashi
0,nayaa
0,naye
0,nayi
0,nazar
1,nazi
0,nbt
0,ne
0,near
0,neat
0,neatest
0,neatly
1,nebulous
1,nebulously
0,necessary
0,neck
1,necro
0,need
1,needless
1,needlessly
1,needy
0,neela
0,neend
0,neeti
1,nefarious
1,nefariously
1,negate
1,negation
1,negative
1,negatives
1,negativity
1,neglect
1,neglected
1,negligence
1,negligent
1,negro
1,negroes
1,negroid
1,negro's
0,nehru
0,neighbor
1,nemesis
1,neonazi
0,nepal
1,nepotism
1,nervous
1,nervously
1,nervousness
0,neta
0,netaao
0,netratav
0,netretav
0,netriatv
1,nettle
1,nettlesome
0,network
1,neurotic
1,neurotically
0,never
1,never
0,new
0,next
0,ngo
1,nhi
1,nhi
0,ni aanda
1,nibba
1,nibbi
0,nice
0,nicely
0,nicer
0,nicest
0,niche
0,nideshaalay
0,nidhan
0,nifty
1,nig
1,nig nog
1,niger
1,nigerian
1,nigerians
1,nigga
1,niggah
1,niggaracci
1,niggard
1,niggarded
1,niggarding
1,niggardliness
1,niggardliness's
1,niggardly
1,niggards
1,niggas
1,niggaz
1,nigger
1,niggerhead
1,niggerhole
1,niggers
1,nigger's
1,niggle
1,niggled
1,niggles
1,niggling
1,nigglings
1,niggor
1,niggur
0,night
1,nightmare
1,nightmarish
1,nightmarishly
1,niglet
1,nignog
1,nigr
1,nigra
0,nigraani
1,nigre
0,niji
0,nikaal
0,nikaalaa
0,nikaalne
0,nikat
0,nimble
1,nimphomania
0,nine
1,nip
0,nipatne
1,nipple
1,nipplering
1,nipples
0,nirbhar
0,nirdesh
0,nirdeshak
0,nirdhaarit
0,nirdharit
0,nirishand
0,nirmaan
0,nirmit
0,nirnay
1,nirodh
0,nirvaachan
0,nishaanaa
0,nishaane
0,nishchit
0,nitin
0,nitish
0,nitiyo
1,nitpick
1,nitpicking
1,nittit
0,nivesh
0,niyam
0,niyamit
0,niyamo
0,niyantran
0,niyatran
0,niyukt
0,niyukti
1,nlggor
0,no
1,no fucking way
0,noble
0,nobly
0,noise
1,noise
0,noiseless
1,noises
1,noisier
1,noisy
1,non-confidence
1,nonexistent
1,nonresponsive
1,nonsense
0,non-violence
0,non-violent
1,nook
1,nookey
1,nookie
0,noon
1,noonan
1,nooner
0,nor
0,north
1,nosey
0,notably
0,note
1,notebandi
0,noteworthy
0,nothing
0,notice
0,noto
1,notoriety
1,notorious
1,notoriously
0,noun
0,nourish
0,nourishing
0,nourishment
0,novelty
0,novembar
0,now
1,noxious
0,nritya
1,nsfw images
0,nsg
0,nu
1,nude
1,nudger
1,nudity
1,nuisance
1,nuksaan
1,numb
0,number
0,numeral
0,nurturing
1,nutfucker
0,nyaay
0,nyaayaadhish
0,nyaayaalay
0,nyaayik
0,nyaaypaalikaa
1,nymph
1,nympho
1,nymphomania
0,nyuj
0,nyunatam
0,oasis
0,obama
1,obese
0,object
1,object
1,objection
1,objectionable
1,objections
1,oblique
1,obliterate
1,obliterated
1,oblivious
1,obnoxious
1,obnoxiously
1,obscene
1,obscenely
1,obscenity
1,obscure
1,obscured
1,obscures
1,obscurity
0,observe
1,obsess
0,obsession
0,obsessions
1,obsessive
1,obsessively
1,obsessiveness
1,obsolete
1,obstacle
1,obstinate
1,obstinately
1,obstruct
1,obstructed
1,obstructing
1,obstruction
1,obstructs
0,obtainable
1,obtrusive
1,obtuse
1,occlude
1,occluded
1,occludes
1,occluding
0,occur
0,ocean
0,october
1,octopussy
1,odd
1,odder
1,oddest
1,oddities
1,oddity
1,oddly
0,odissa
1,odor
0,of
0,off
1,off
1,offence
1,offend
1,offender
1,offending
1,offenses
1,offensive
1,offensively
1,offensiveness
0,offer
0,office
0,officer
1,officious
0,often
0,oh
0,ohnan
0,oil
0,old
1,ominous
1,ominously
1,omission
1,omit
1,omorashi
0,on
0,once
0,one
1,one cup two girls
1,one guy one jar
1,onerous
1,onerously
1,one-sided
0,online
0,only
1,onslaught
1,ontherag
0,open
0,openly
0,openness
0,operate
0,operation
0,operational
1,opinionated
1,opponent
1,opportunistic
1,oppose
0,opposite
1,opposition
1,oppositions
1,oppress
1,oppression
1,oppressive
1,oppressively
1,oppressiveness
1,oppressors
0,optimal
0,optimism
0,optimistic
0,opulent
0,or
1,oral
1,ordeal
0,order
0,orderly
1,orga
0,organ
1,orgasim
1,orgasm
1,orgy
0,original
0,originality
1,orphan
1,osama
1,ostracize
0,other
0,our
0,out
1,outbreak
1,outburst
1,outbursts
1,outcast
1,outcry
0,outdo
0,outdone
1,outlaw
1,outmoded
0,outperform
0,outperformed
0,outperforming
0,outperforms
1,outrage
1,outraged
1,outrageous
1,outrageously
1,outrageousness
1,outrages
0,outshine
0,outshone
1,outsider
0,outsmart
0,outstanding
0,outstandingly
0,outstrip
0,outwit
0,ovation
0,over
1,overact
1,overacted
1,over-acted
1,overawe
1,over-awe
1,overbalance
1,overbalanced
1,over-balanced
1,overbearing
1,overbearingly
1,overblown
1,overdo
1,overdone
1,overdue
1,overemphasize
1,overheat
1,over-hyped
0,overjoyed
1,overkill
1,overloaded
1,overlook
1,overpaid
1,overpayed
1,overplay
1,overpower
1,overpriced
1,over-priced
1,overrated
1,overreach
1,overrun
1,overshadow
1,oversight
1,oversights
1,oversimplification
1,oversimplified
1,oversimplify
1,oversize
1,overstate
1,overstated
1,overstatement
1,overstatements
1,overstates
0,overtake
0,overtaken
0,overtakes
0,overtaking
1,overtaxed
1,overthrow
1,overthrows
0,overtook
0,overture
1,overturn
1,over-valuation
1,overweight
1,overwhelm
1,overwhelmed
1,overwhelming
1,overwhelmingly
1,overwhelms
1,overzealous
1,overzealously
1,overzelous
0,own
0,oxygen
0,paa
0,paaa
0,paabhamdi
0,paai
0,paakistaani
0,paalan
0,paanch
0,paane
0,paani
0,paar
0,paarit
0,paartiyaa
0,paartiyo
0,paas
0,paasport
0,paayaa
0,pad
1,pad mar
0,padaa
0,padegaa
0,padegi
0,padh
0,padha
0,padharth
0,padhe
0,padho
0,padi
0,padne
0,padosi
0,padtaa
1,paedophile
1,pagal
0,page
0,pahaad
0,pahiye
0,pahlaa
0,pahmanne
0,pahuch
0,pahuchaa
0,pahuchaane
0,pahuchaayaa
0,pahuche
0,pahuchi
0,pahuchne
0,paida
0,paidaa
0,paimaane
1,pain
0,painda
0,pain-free
1,painful
1,painfull
1,painfully
0,painless
0,painlessly
1,pains
0,paint
0,pair
0,paisaa
0,paise
0,pak
0,pakad
0,pakadaa
0,pakda
1,paki
1,pakistan
0,paksh
0,pakshi
0,paksho
0,pal
0,palatial
0,palatvaar
1,pale
1,pales
1,palesiminian
1,palestinian
1,paltry
0,pamper
0,pampered
0,pamperedly
0,pamperedness
0,pampers
1,pan
0,panchi
1,panchod
1,Panchod Saala
1,pandemonium
1,pander
1,pandering
1,panders
1,panic
1,panick
1,panicked
1,panicking
1,panicky
0,panj
0,pankh
0,pankti
0,panni
0,panoramic
1,panoti
1,pansies
1,panti
1,panties
1,panty
0,paper
0,par
0,parade
0,paradise
1,paradoxical
1,paradoxically
0,paragraph
1,paralize
1,paralyzed
0,paramount
0,parampara
1,paranoia
1,paranoid
1,parasite
0,parchi
0,pardon
0,pare
0,parent
0,pareshaan
1,pareshaani
1,pariah
1,parichod
0,paridaam
0,parikshaa
0,parikshan
0,parinaam
0,parishad
0,parishadh
0,paristhitiyo
0,parivaar
0,parivaaro
0,parivar
0,parivarttan
0,pariyojnaa
0,parmaanu
1,parody
0,parrikar
0,part
1,partiality
0,particular
1,partisan
1,partisans
0,party
0,paryaapt
0,paryaavaran
0,pasand
0,paschim
0,pashchim
0,pashu
0,pass
1,passe
0,passion
0,passionate
0,passionately
1,passive
1,passiveness
0,passvan
0,past
0,pata
1,pataka
1,patakha
0,patel
0,path
1,patha
1,patha
0,pathaankot
0,pathar
1,pathetic
1,pathetically
1,pathi
0,pati
0,patience
0,patient
0,patiently
0,patli
0,patna
0,patnaayak
0,patni
0,patr
0,patra
0,patrakaaro
0,patriot
0,patriotic
0,patrkaar
1,patronize
0,patta
0,pattern
1,pattha
0,patthar
1,paucity
1,pauper
1,paupers
0,pay
0,payaa
1,payback
0,payment
1,payo
0,peace
0,peaceable
0,peaceful
0,peacefully
0,peacekeepers
0,peach
1,pearlnecklace
1,peck
1,pecker
1,peckerwood
1,peculiar
1,peculiarly
1,pedantic
0,pedh
1,pedobear
1,pedophile
0,pee
1,pee
1,peehole
0,peela
0,peele
1,peeled
0,peena
1,pee-pee
1,peepni
1,peepshow
0,peerless
0,peeth
1,peeve
1,peeved
1,peevish
1,peevishly
1,pegging
0,pehal
0,pehanna
0,pehchaan
0,pehlan
0,pehle
0,pehli
0,pehlue
0,peir
1,pelti
1,penalize
1,penalty
1,pendy
1,penetration
1,penile
1,penis
1,penisis
1,penthouse
0,people
0,pep
0,pepped
0,pepping
0,peppy
0,peps
0,per
0,percent
0,perfect
0,perfection
0,perfectly
1,perfidious
1,perfidity
1,perfunctory
0,perhaps
1,perie
1,peril
1,perilous
1,perilously
0,period
1,period
1,perish
0,permissible
1,pernicious
1,perplex
1,perplexed
1,perplexing
1,perplexity
1,persecute
1,persecution
0,perseverance
0,persevere
0,person
0,personages
0,personalized
1,pertinacious
1,pertinaciously
1,pertinacity
1,perturb
1,perturbed
1,perv
1,pervasive
1,perverse
1,perversely
1,perversion
1,perversity
1,pervert
1,perverted
1,perverts
0,pesh
0,peshkash
1,pessimism
1,pessimistic
1,pessimistically
1,pest
1,pestilent
1,petrified
1,petrify
1,pettifog
1,petty
0,phaaydaa
0,phase
1,phate nirodh ke natije
1,phen chodtha
0,phenomenal
0,phenomenally
0,pher
0,phir
0,phirr
0,phisdi
1,phobia
1,phobic
0,phone
1,phone sex
1,phony
0,phrase
1,phuddi
1,phuddu
1,phuddu
1,phuk
1,phuked
1,phuking
1,phukked
1,phukking
1,phungky
1,phuq
0,pi
1,pi55
0,pia
1,picaninny
1,piccaninny
0,picche
0,piche
0,pichhe
0,pichhli
0,piching
0,pichle
0,pichon
0,pick
1,pickaninny
1,picket
1,picketed
1,picketing
1,pickets
1,picky
0,picture
0,picturesque
0,piece
1,piece of shit
0,piety
1,pig
1,pigs
1,piker
1,pikey
1,piky
1,pillage
1,pillory
1,pimp
1,pimped
1,pimper
1,pimpjuic
1,pimpjuice
1,pimple
1,pimpsimp
0,pina
1,pinch
0,pind
1,pindick
0,pinnacle
1,pio
1,pique
1,piss
1,piss head
1,piss pig
1,pissed
1,pisser
1,pisses
1,pissin
1,pissing
1,pissoff
1,pisspig
1,pistol
0,pita
0,pitaa
0,pitch
1,pitiable
1,pitiful
1,pitifully
1,pitiless
1,pitilessly
1,pittance
1,pity
1,pixie
1,pixy
0,place
1,plagiarize
1,plague
0,plain
0,plan
0,plane
0,planet
0,plant
1,plasticky
0,play
1,playboy
0,playful
0,playfully
1,playgirl
1,plaything
1,plea
1,pleas
0,pleasant
0,pleasantly
0,please
0,pleased
0,pleases
0,pleasing
0,pleasingly
0,pleasurable
0,pleasurably
0,pleasure
1,pleasure chest
1,plebeian
0,plentiful
1,plight
1,plot
1,plotters
1,ploy
1,plunder
1,plunderer
0,plural
0,pluses
0,plush
0,plusses
1,pocha
1,pocho
1,pocketpool
0,poem
0,poetic
0,poeticize
1,pohm
0,poignant
0,point
1,pointless
1,pointlessly
0,poise
0,poised
1,poison
1,poisonous
1,poisonously
1,pokey
1,poky
1,polack
1,polarisation
1,pole smoker
1,polemize
0,police
0,policy
0,polished
0,polite
0,politeness
1,pollute
1,polluter
1,polluters
1,polution
1,pom
1,pommie
1,pommy
1,pompous
1,ponyplay
1,poo
0,pooch
0,poochhe
0,poochna
1,poof
1,poon
1,poonch
1,poontang
1,poop
1,poop chute
1,poopchute
1,pooper
1,pooperscooper
1,pooping
0,poor
1,poor
0,poora
0,poore
1,poorer
1,poorest
0,poori
1,poorly
0,poorna
0,poorv
1,poorwhitetrash
1,popimp
0,popular
0,populate
1,porchmonkey
1,porn
1,pornflick
1,pornking
1,porno
1,pornography
1,pornprincess
0,port
0,portable
0,pose
0,posh
0,poshak
0,position
0,positive
0,positively
0,positives
0,possible
0,post
1,posturing
1,pot
0,pound
1,pout
1,poverty
0,power
0,powerful
0,powerfully
1,powerless
0,praapt
0,praathamiktaa
0,praavdhaan
0,prabandhan
0,prabhaav
0,prabhaavit
0,prabhav
0,prachaar
0,practice
0,pradaali
0,pradarshan
0,pradesh
0,pradhaan
0,pradhan
0,pradhanmantri
0,praise
0,praiseworthy
0,praising
0,prakaar
0,prakarti
0,prakartik
0,prakash
0,prakat
0,prakriya
0,prakriyaa
0,pramukh
0,pranaali
0,pranav
0,prapat
0,prapt
0,prarambh karna
0,prasaad
0,prasaar
0,prasanna
0,prashaasan
0,prasidh
0,prastaav
0,prastaavit
0,prastav
0,prataap
0,pratayay
1,prate
0,prateek
1,pratfall
0,prati
0,pratibadh
0,pratikriyaa
0,pratinidhi
0,pratinidhitv
0,pratishat
1,prattle
0,pratyek
0,pravaktaa
0,pravartan
0,pravesh
0,prayog
0,prbhaavi
1,precarious
1,precariously
0,precious
1,precipitate
1,precipitous
0,precise
0,precisely
1,predatory
1,predicament
0,preeminent
0,pre-eminent
0,prefer
0,preferable
0,preferably
0,prefered
0,preferes
0,preferring
0,prefers
1,prejudge
1,prejudice
1,prejudices
1,prejudicial
1,premeditated
0,premier
1,preoccupy
1,preposterous
1,preposterously
0,prerit
0,president
0,press
0,prestige
0,prestigious
1,presumptuous
1,presumptuously
1,pretence
1,pretend
1,pretense
1,pretentious
1,pretentiously
0,prettily
0,pretty
1,prevaricate
0,priceless
1,pricey
1,pricier
1,prick
1,prickle
1,prickles
0,pride
1,prideful
1,prik
1,primitive
0,principled
0,print
1,prison
1,prisoner
0,prithvi
0,private
